rep,nrNodes,nrEdges,edgeProb,nrPaths,failure rate,noFailed,failureModel,failurePercent,hopsWithHeader,hopsMultipleTree,hopsOfEDPWithHeader
154,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,7,7,7
153,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,8,10,8
152,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,11,11,11
151,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,5,5,5
150,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,8,8,8
149,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,11,12,11
148,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,6,6,6
147,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,5,5,5
146,93,103,graphml/Oteglobe.graphml,1,,1,clustered,0.3;-0.3,12,12,12
145,93,103,graphml/Oteglobe.graphml,2,,1,clustered,0.3;-0.3,9,9,9
144,93,103,graphml/Oteglobe.graphml,3,,1,clustered,0.3;-0.3,9,9,9
143,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,7,7,7
142,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,5,5,5
141,93,103,graphml/Oteglobe.graphml,2,,1,clustered,0.3;-0.3,3,3,3
140,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,9,9,9
139,93,103,graphml/Oteglobe.graphml,2,,2,clustered,0.3;-0.3,25,28,24
138,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,6,6,6
137,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,9,9,9
136,93,103,graphml/Oteglobe.graphml,2,,1,clustered,0.3;-0.3,7,7,7
135,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,10,10,10
134,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,8,8,8
133,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,5,5,5
132,93,103,graphml/Oteglobe.graphml,2,,2,clustered,0.3;-0.3,22,23,22
131,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,11,11,11
130,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,5,5,5
129,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,5,5,5
128,93,103,graphml/Oteglobe.graphml,1,,1,clustered,0.3;-0.3,6,6,6
127,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,9,9,9
126,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,10,10,10
125,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,2,2,2
124,93,103,graphml/Oteglobe.graphml,3,,0,clustered,0.3;-0.3,5,5,5
123,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,11,11,11
122,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,10,10,10
121,93,103,graphml/Oteglobe.graphml,1,,1,clustered,0.3;-0.3,9,9,9
120,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,9,9,9
119,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,3,3,3
118,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,11,11,11
117,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,5,5,5
116,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,11,12,11
115,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,8,10,8
114,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,7,7,7
113,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,7,7,7
112,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,6,6,6
111,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,3,3,3
110,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,6,6,6
109,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,5,5,5
108,93,103,graphml/Oteglobe.graphml,3,,1,clustered,0.3;-0.3,8,8,8
107,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,2,2,2
106,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,8,8,8
105,93,103,graphml/Oteglobe.graphml,1,,2,clustered,0.3;-0.3,10,10,10
104,93,103,graphml/Oteglobe.graphml,2,,2,clustered,0.3;-0.3,8,8,8
103,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,8,8,8
102,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,4,4,4
101,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,4,4,4
100,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,4,4,4
99,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,8,8,8
98,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,4,4,4
97,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,8,8,8
96,93,103,graphml/Oteglobe.graphml,3,,1,clustered,0.3;-0.3,5,5,5
95,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,10,10,10
94,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,3,3,3
93,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,6,6,6
92,93,103,graphml/Oteglobe.graphml,2,,1,clustered,0.3;-0.3,8,8,8
91,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,5,5,5
90,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,11,11,11
89,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,7,7,7
88,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,4,4,4
87,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,4,4,4
86,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,10,10,10
85,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,5,5,5
84,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,8,8,8
83,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,5,5,5
82,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,6,6,6
81,93,103,graphml/Oteglobe.graphml,3,,0,clustered,0.3;-0.3,4,6,4
80,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,9,9,9
79,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,11,11,11
78,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,6,6,6
77,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,6,9,6
76,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,5,5,5
75,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,8,10,8
74,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,10,10,10
73,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,8,8,8
72,93,103,graphml/Oteglobe.graphml,2,,1,clustered,0.3;-0.3,21,22,4
71,93,103,graphml/Oteglobe.graphml,2,,1,clustered,0.3;-0.3,9,9,9
70,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,11,11,11
69,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,5,5,5
68,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,3,3,3
67,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,3,3,3
66,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,8,8,8
65,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,2,2,2
64,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,8,8,8
63,93,103,graphml/Oteglobe.graphml,3,,1,clustered,0.3;-0.3,7,7,7
62,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,9,9,9
61,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,5,5,5
60,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,6,6,6
59,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,5,5,5
58,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,6,6,6
57,93,103,graphml/Oteglobe.graphml,1,,1,clustered,0.3;-0.3,9,9,9
56,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,5,5,5
55,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,10,10,10
54,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,6,6,6
53,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,4,4,4
52,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,5,5,5
51,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,4,4,4
50,93,103,graphml/Oteglobe.graphml,1,,1,clustered,0.3;-0.3,13,13,13
49,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,3,4,3
48,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,3,3,3
47,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,8,8,8
46,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,10,10,10
45,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,6,6,6
44,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,10,10,10
43,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,6,6,6
42,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,3,3,3
41,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,9,9,9
40,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,4,5,4
39,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,4,4,4
38,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,10,10,10
37,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,4,4,4
36,93,103,graphml/Oteglobe.graphml,2,,1,clustered,0.3;-0.3,10,10,10
35,93,103,graphml/Oteglobe.graphml,1,,1,clustered,0.3;-0.3,18,4,4
34,93,103,graphml/Oteglobe.graphml,1,,1,clustered,0.3;-0.3,10,10,10
33,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,12,12,12
32,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,2,2,2
31,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,6,6,6
30,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,2,2,2
29,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,4,4,4
28,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,8,8,8
27,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,10,10,10
26,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,2,2,2
25,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,9,9,9
24,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,5,5,5
23,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,9,9,9
22,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,10,10,10
21,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,2,2,2
20,93,103,graphml/Oteglobe.graphml,4,,1,clustered,0.3;-0.3,10,4,10
19,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,5,5,5
18,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,5,6,5
17,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,9,9,9
16,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,5,5,5
15,93,103,graphml/Oteglobe.graphml,2,,2,clustered,0.3;-0.3,7,8,7
14,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,8,8,8
13,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,5,5,5
12,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,6,6,6
11,93,103,graphml/Oteglobe.graphml,1,,1,clustered,0.3;-0.3,23,28,22
10,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,5,5,5
9,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,9,9,9
8,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,4,5,4
7,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,3,3,3
6,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,7,7,7
5,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,2,2,2
4,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,10,10,10
3,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,8,8,8
2,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.3;-0.3,3,3,3
1,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.3;-0.3,3,3,3
