rep,nrNodes,nrEdges,edgeProb,nrPaths,failure rate,noFailed,failureModel,failurePercent,hopsWithHeader,hopsMultipleTree,hopsOfEDPWithHeader
152,197,243,graphml/Cogentco.graphml,2,,2,clustered,0.6;-0.3,22,69,22
151,197,243,graphml/Cogentco.graphml,2,,2,clustered,0.6;-0.3,-1,-1,-1
150,197,243,graphml/Cogentco.graphml,2,,3,clustered,0.6;-0.3,6,6,6
149,197,243,graphml/Cogentco.graphml,2,,2,clustered,0.6;-0.3,29,47,19
148,197,243,graphml/Cogentco.graphml,2,,3,clustered,0.6;-0.3,14,14,14
147,197,243,graphml/Cogentco.graphml,3,,2,clustered,0.6;-0.3,14,27,39
146,197,243,graphml/Cogentco.graphml,2,,2,clustered,0.6;-0.3,23,44,23
145,197,243,graphml/Cogentco.graphml,2,,4,clustered,0.6;-0.3,9,9,9
144,197,243,graphml/Cogentco.graphml,2,,3,clustered,0.6;-0.3,6,9,6
143,197,243,graphml/Cogentco.graphml,2,,2,clustered,0.6;-0.3,20,23,20
142,197,243,graphml/Cogentco.graphml,2,,2,clustered,0.6;-0.3,7,7,7
141,197,243,graphml/Cogentco.graphml,2,,2,clustered,0.6;-0.3,-1,-1,-1
140,197,243,graphml/Cogentco.graphml,2,,2,clustered,0.6;-0.3,-1,-1,-1
139,197,243,graphml/Cogentco.graphml,1,,2,clustered,0.6;-0.3,28,62,28
138,197,243,graphml/Cogentco.graphml,2,,4,clustered,0.6;-0.3,-1,-1,-1
137,197,243,graphml/Cogentco.graphml,2,,2,clustered,0.6;-0.3,-1,-1,-1
136,197,243,graphml/Cogentco.graphml,1,,5,clustered,0.6;-0.3,17,17,17
135,197,243,graphml/Cogentco.graphml,2,,3,clustered,0.6;-0.3,-1,-1,-1
134,197,243,graphml/Cogentco.graphml,2,,3,clustered,0.6;-0.3,-1,-1,-1
133,197,243,graphml/Cogentco.graphml,2,,4,clustered,0.6;-0.3,-1,-1,-1
132,197,243,graphml/Cogentco.graphml,2,,3,clustered,0.6;-0.3,9,9,9
131,197,243,graphml/Cogentco.graphml,2,,2,clustered,0.6;-0.3,-1,-1,-1
130,197,243,graphml/Cogentco.graphml,1,,2,clustered,0.6;-0.3,12,12,12
129,197,243,graphml/Cogentco.graphml,2,,6,clustered,0.6;-0.3,13,29,13
128,197,243,graphml/Cogentco.graphml,2,,2,clustered,0.6;-0.3,-1,-1,-1
127,197,243,graphml/Cogentco.graphml,1,,3,clustered,0.6;-0.3,-1,-1,-1
126,197,243,graphml/Cogentco.graphml,2,,4,clustered,0.6;-0.3,18,20,18
125,197,243,graphml/Cogentco.graphml,1,,7,clustered,0.6;-0.3,-1,-1,-1
124,197,243,graphml/Cogentco.graphml,2,,3,clustered,0.6;-0.3,-1,-1,-1
123,197,243,graphml/Cogentco.graphml,2,,3,clustered,0.6;-0.3,23,25,23
122,197,243,graphml/Cogentco.graphml,1,,2,clustered,0.6;-0.3,16,16,16
121,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.6;-0.3,17,17,17
120,197,243,graphml/Cogentco.graphml,2,,8,clustered,0.6;-0.3,-1,-1,-1
119,197,243,graphml/Cogentco.graphml,1,,3,clustered,0.6;-0.3,8,8,8
118,197,243,graphml/Cogentco.graphml,2,,2,clustered,0.6;-0.3,22,22,22
117,197,243,graphml/Cogentco.graphml,1,,2,clustered,0.6;-0.3,10,10,10
116,197,243,graphml/Cogentco.graphml,1,,2,clustered,0.6;-0.3,-1,-1,-1
115,197,243,graphml/Cogentco.graphml,2,,2,clustered,0.6;-0.3,20,50,24
114,197,243,graphml/Cogentco.graphml,2,,4,clustered,0.6;-0.3,9,11,9
113,197,243,graphml/Cogentco.graphml,2,,2,clustered,0.6;-0.3,15,19,15
112,197,243,graphml/Cogentco.graphml,2,,2,clustered,0.6;-0.3,16,55,16
111,197,243,graphml/Cogentco.graphml,2,,3,clustered,0.6;-0.3,6,6,6
110,197,243,graphml/Cogentco.graphml,1,,2,clustered,0.6;-0.3,5,5,5
109,197,243,graphml/Cogentco.graphml,2,,3,clustered,0.6;-0.3,5,5,5
108,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.6;-0.3,6,6,6
107,197,243,graphml/Cogentco.graphml,2,,2,clustered,0.6;-0.3,9,11,9
106,197,243,graphml/Cogentco.graphml,2,,6,clustered,0.6;-0.3,7,17,7
105,197,243,graphml/Cogentco.graphml,1,,2,clustered,0.6;-0.3,13,13,13
104,197,243,graphml/Cogentco.graphml,3,,5,clustered,0.6;-0.3,-1,-1,-1
103,197,243,graphml/Cogentco.graphml,1,,3,clustered,0.6;-0.3,16,16,16
102,197,243,graphml/Cogentco.graphml,2,,5,clustered,0.6;-0.3,14,34,14
101,197,243,graphml/Cogentco.graphml,1,,3,clustered,0.6;-0.3,23,46,23
100,197,243,graphml/Cogentco.graphml,2,,3,clustered,0.6;-0.3,8,8,8
99,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.6;-0.3,12,12,12
98,197,243,graphml/Cogentco.graphml,2,,2,clustered,0.6;-0.3,25,17,25
97,197,243,graphml/Cogentco.graphml,2,,2,clustered,0.6;-0.3,-1,-1,-1
96,197,243,graphml/Cogentco.graphml,2,,3,clustered,0.6;-0.3,-1,-1,-1
95,197,243,graphml/Cogentco.graphml,2,,2,clustered,0.6;-0.3,9,40,9
94,197,243,graphml/Cogentco.graphml,2,,2,clustered,0.6;-0.3,-1,-1,-1
93,197,243,graphml/Cogentco.graphml,1,,5,clustered,0.6;-0.3,7,7,7
92,197,243,graphml/Cogentco.graphml,2,,2,clustered,0.6;-0.3,25,19,25
91,197,243,graphml/Cogentco.graphml,2,,3,clustered,0.6;-0.3,-1,-1,-1
90,197,243,graphml/Cogentco.graphml,2,,3,clustered,0.6;-0.3,34,-1,34
89,197,243,graphml/Cogentco.graphml,2,,3,clustered,0.6;-0.3,-1,-1,-1
88,197,243,graphml/Cogentco.graphml,1,,1,clustered,0.6;-0.3,8,8,8
87,197,243,graphml/Cogentco.graphml,2,,2,clustered,0.6;-0.3,-1,-1,-1
86,197,243,graphml/Cogentco.graphml,2,,5,clustered,0.6;-0.3,8,11,8
85,197,243,graphml/Cogentco.graphml,2,,2,clustered,0.6;-0.3,17,67,17
84,197,243,graphml/Cogentco.graphml,3,,5,clustered,0.6;-0.3,8,39,8
83,197,243,graphml/Cogentco.graphml,2,,3,clustered,0.6;-0.3,17,17,17
82,197,243,graphml/Cogentco.graphml,1,,6,clustered,0.6;-0.3,-1,-1,-1
81,197,243,graphml/Cogentco.graphml,2,,2,clustered,0.6;-0.3,12,34,12
80,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.6;-0.3,4,4,4
79,197,243,graphml/Cogentco.graphml,2,,3,clustered,0.6;-0.3,18,18,18
78,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.6;-0.3,17,17,17
77,197,243,graphml/Cogentco.graphml,2,,2,clustered,0.6;-0.3,22,43,22
76,197,243,graphml/Cogentco.graphml,1,,8,clustered,0.6;-0.3,5,5,5
75,197,243,graphml/Cogentco.graphml,2,,2,clustered,0.6;-0.3,14,26,14
74,197,243,graphml/Cogentco.graphml,2,,2,clustered,0.6;-0.3,17,17,17
73,197,243,graphml/Cogentco.graphml,2,,3,clustered,0.6;-0.3,20,42,20
72,197,243,graphml/Cogentco.graphml,2,,2,clustered,0.6;-0.3,14,51,14
71,197,243,graphml/Cogentco.graphml,2,,3,clustered,0.6;-0.3,13,29,13
70,197,243,graphml/Cogentco.graphml,1,,2,clustered,0.6;-0.3,11,11,11
69,197,243,graphml/Cogentco.graphml,2,,3,clustered,0.6;-0.3,10,13,10
68,197,243,graphml/Cogentco.graphml,2,,2,clustered,0.6;-0.3,-1,-1,-1
67,197,243,graphml/Cogentco.graphml,1,,3,clustered,0.6;-0.3,34,66,34
66,197,243,graphml/Cogentco.graphml,2,,2,clustered,0.6;-0.3,19,55,19
65,197,243,graphml/Cogentco.graphml,2,,2,clustered,0.6;-0.3,10,10,10
64,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.6;-0.3,6,6,6
63,197,243,graphml/Cogentco.graphml,2,,4,clustered,0.6;-0.3,-1,-1,-1
62,197,243,graphml/Cogentco.graphml,2,,3,clustered,0.6;-0.3,-1,-1,-1
61,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.6;-0.3,9,9,9
60,197,243,graphml/Cogentco.graphml,2,,3,clustered,0.6;-0.3,9,9,9
59,197,243,graphml/Cogentco.graphml,2,,3,clustered,0.6;-0.3,14,15,14
58,197,243,graphml/Cogentco.graphml,2,,2,clustered,0.6;-0.3,22,58,38
57,197,243,graphml/Cogentco.graphml,2,,3,clustered,0.6;-0.3,12,12,12
56,197,243,graphml/Cogentco.graphml,2,,4,clustered,0.6;-0.3,9,9,9
55,197,243,graphml/Cogentco.graphml,1,,13,clustered,0.6;-0.3,-1,-1,-1
54,197,243,graphml/Cogentco.graphml,2,,2,clustered,0.6;-0.3,19,69,19
53,197,243,graphml/Cogentco.graphml,2,,3,clustered,0.6;-0.3,8,6,8
52,197,243,graphml/Cogentco.graphml,2,,2,clustered,0.6;-0.3,10,10,10
51,197,243,graphml/Cogentco.graphml,2,,2,clustered,0.6;-0.3,-1,-1,-1
50,197,243,graphml/Cogentco.graphml,2,,2,clustered,0.6;-0.3,-1,-1,-1
49,197,243,graphml/Cogentco.graphml,2,,2,clustered,0.6;-0.3,-1,-1,-1
48,197,243,graphml/Cogentco.graphml,1,,2,clustered,0.6;-0.3,-1,-1,-1
47,197,243,graphml/Cogentco.graphml,1,,1,clustered,0.6;-0.3,-1,-1,-1
46,197,243,graphml/Cogentco.graphml,2,,2,clustered,0.6;-0.3,-1,-1,-1
45,197,243,graphml/Cogentco.graphml,1,,3,clustered,0.6;-0.3,12,-1,28
44,197,243,graphml/Cogentco.graphml,2,,3,clustered,0.6;-0.3,14,13,19
43,197,243,graphml/Cogentco.graphml,1,,2,clustered,0.6;-0.3,-1,-1,-1
42,197,243,graphml/Cogentco.graphml,2,,2,clustered,0.6;-0.3,-1,-1,-1
41,197,243,graphml/Cogentco.graphml,2,,5,clustered,0.6;-0.3,6,6,6
40,197,243,graphml/Cogentco.graphml,2,,2,clustered,0.6;-0.3,15,15,15
39,197,243,graphml/Cogentco.graphml,1,,1,clustered,0.6;-0.3,18,18,18
38,197,243,graphml/Cogentco.graphml,2,,2,clustered,0.6;-0.3,-1,-1,-1
37,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.6;-0.3,11,11,11
36,197,243,graphml/Cogentco.graphml,1,,3,clustered,0.6;-0.3,8,8,8
35,197,243,graphml/Cogentco.graphml,1,,3,clustered,0.6;-0.3,-1,-1,-1
34,197,243,graphml/Cogentco.graphml,2,,6,clustered,0.6;-0.3,9,29,9
33,197,243,graphml/Cogentco.graphml,2,,3,clustered,0.6;-0.3,9,31,9
32,197,243,graphml/Cogentco.graphml,2,,2,clustered,0.6;-0.3,3,3,3
31,197,243,graphml/Cogentco.graphml,2,,3,clustered,0.6;-0.3,4,13,4
30,197,243,graphml/Cogentco.graphml,1,,1,clustered,0.6;-0.3,7,7,7
29,197,243,graphml/Cogentco.graphml,1,,1,clustered,0.6;-0.3,11,11,11
28,197,243,graphml/Cogentco.graphml,2,,3,clustered,0.6;-0.3,11,11,11
27,197,243,graphml/Cogentco.graphml,2,,3,clustered,0.6;-0.3,-1,-1,-1
26,197,243,graphml/Cogentco.graphml,1,,3,clustered,0.6;-0.3,19,19,19
25,197,243,graphml/Cogentco.graphml,1,,3,clustered,0.6;-0.3,-1,-1,-1
24,197,243,graphml/Cogentco.graphml,2,,3,clustered,0.6;-0.3,17,20,17
23,197,243,graphml/Cogentco.graphml,2,,2,clustered,0.6;-0.3,16,38,16
22,197,243,graphml/Cogentco.graphml,2,,2,clustered,0.6;-0.3,10,10,10
21,197,243,graphml/Cogentco.graphml,2,,2,clustered,0.6;-0.3,-1,-1,-1
20,197,243,graphml/Cogentco.graphml,2,,2,clustered,0.6;-0.3,-1,-1,-1
19,197,243,graphml/Cogentco.graphml,2,,2,clustered,0.6;-0.3,12,39,12
18,197,243,graphml/Cogentco.graphml,2,,3,clustered,0.6;-0.3,3,3,3
17,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.6;-0.3,16,16,16
16,197,243,graphml/Cogentco.graphml,2,,3,clustered,0.6;-0.3,11,11,11
15,197,243,graphml/Cogentco.graphml,3,,7,clustered,0.6;-0.3,37,105,-1
14,197,243,graphml/Cogentco.graphml,2,,2,clustered,0.6;-0.3,-1,-1,-1
13,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.6;-0.3,10,10,10
12,197,243,graphml/Cogentco.graphml,1,,2,clustered,0.6;-0.3,-1,-1,-1
11,197,243,graphml/Cogentco.graphml,3,,2,clustered,0.6;-0.3,14,15,22
10,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.6;-0.3,6,6,6
9,197,243,graphml/Cogentco.graphml,2,,3,clustered,0.6;-0.3,12,12,12
8,197,243,graphml/Cogentco.graphml,2,,6,clustered,0.6;-0.3,-1,-1,-1
7,197,243,graphml/Cogentco.graphml,2,,6,clustered,0.6;-0.3,-1,-1,-1
6,197,243,graphml/Cogentco.graphml,1,,4,clustered,0.6;-0.3,12,12,12
5,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.6;-0.3,13,13,13
4,197,243,graphml/Cogentco.graphml,2,,2,clustered,0.6;-0.3,17,-1,17
3,197,243,graphml/Cogentco.graphml,1,,2,clustered,0.6;-0.3,-1,-1,-1
2,197,243,graphml/Cogentco.graphml,2,,2,clustered,0.6;-0.3,150,24,150
1,197,243,graphml/Cogentco.graphml,2,,3,clustered,0.6;-0.3,24,-1,66
